,Z1_ActualPosition,Y1_OutputCurrent,X1_DCBusVoltage,X1_OutputCurrent,S1_ActualPosition,Z1_ActualVelocity,clamp_pressure,Y1_CurrentFeedback,X1_OutputPower,Y1_DCBusVoltage,M1_CURRENT_FEEDRATE,Y1_DiffAcceleration
19327,27.7,325.0,0.0941,326.0,-1520.0,0.0,3.0,-5.05,0.00111,0.104,6.0,1.21
1439,29.5,324.0,0.0498,326.0,511.0,0.0,4.0,-12.6,-7.22e-06,0.171,20.0,706.0
15385,29.7,326.0,0.0958,327.0,1020.0,0.0,4.0,-1.96,0.000582,0.0413,3.0,50.0
23311,29.7,326.0,0.1,327.0,-2130.0,0.0,2.5,-3.62,0.000435,0.0873,3.0,-2.46
5593,119.0,326.0,0.0253,328.0,-978.0,0.0,4.0,0.367,0.0,0.0155,50.0,31.3
18330,29.7,325.0,0.0493,327.0,1230.0,-0.025,3.0,3.32,-7.54e-06,0.0636,3.0,37.5
6665,27.7,324.0,0.132,325.0,100.0,0.0,4.0,4.57,0.0054,0.0919,20.0,-37.5
23385,27.7,326.0,0.0765,327.0,-573.0,0.025,2.5,-6.27,0.000196,0.112,3.0,38.58
2537,119.0,332.0,2.79e-19,328.0,-1160.0,-0.025,4.0,-0.0839,0.0,2.68e-19,20.0,0.0
14038,28.5,325.0,0.0749,327.0,-1550.0,0.0,3.0,4.0,0.000308,0.1,3.0,8.41
3997,119.0,328.0,0.0204,329.0,339.0,-0.025,3.0,0.0611,7.69e-07,0.0194,6.0,-31.3
23559,36.6,326.0,0.023,327.0,-1030.0,-3.17,2.5,0.22,2.2e-06,0.0245,3.0,0.0
11691,28.5,325.0,0.0858,326.0,-667.0,-0.025,4.0,3.64,0.000528,0.0566,3.0,50.0
5651,29.7,323.0,0.0783,325.0,-870.0,0.025,4.0,5.47,7.23e-05,0.101,6.0,-37.101
2896,27.5,325.0,0.0678,326.0,782.0,0.025,3.0,2.36,0.000822,0.0601,6.0,-56.3
17665,29.7,325.0,0.109,326.0,-1030.0,-0.025,3.0,-3.02,0.000626,0.0453,3.0,-37.5
11157,28.5,325.0,0.0815,326.0,-315.0,-0.025,4.0,-6.57,0.00042,0.118,3.0,1.83
24700,119.0,329.0,0.0198,330.0,455.0,-0.025,2.5,-0.734,-1.09e-06,0.0151,20.0,-25.0
5371,119.0,326.0,0.0228,327.0,-978.0,0.025,4.0,0.857,-1.11e-06,0.0257,50.0,12.5
16036,27.7,325.0,0.0973,327.0,-457.0,-0.025,4.0,-7.69,0.000575,0.137,3.0,-28.09
16257,37.5,326.0,0.0232,327.0,722.0,-3.1,4.0,-0.42,-1.7e-06,0.0196,3.0,0.0
16139,29.7,326.0,0.122,327.0,1220.0,0.0,4.0,7.52,0.000619,0.129,3.0,21.41
20417,119.0,329.0,2.78e-19,330.0,-273.0,0.0,3.0,-0.891,1.57e-06,2.78e-19,50.0,0.0
19522,55.7,329.0,0.0395,330.0,-927.0,-0.025,3.0,1.22,-2.32e-05,0.0282,50.0,0.0
7374,55.7,326.0,0.0536,328.0,-2050.0,0.025,4.0,-0.16,4.94e-05,0.0206,50.0,0.0
23452,28.7,326.0,0.0999,327.0,632.0,0.0,2.5,0.927,0.000603,0.0282,3.0,10.29
14129,96.8,327.0,0.131,329.0,136.0,-33.4,3.0,-8.79,0.00486,0.196,50.0,87.500191
15344,28.7,326.0,0.0833,327.0,1920.0,0.0,4.0,-6.65,0.000532,0.126,3.0,-4.109999999999999
10190,28.5,325.0,0.0643,327.0,-1030.0,-0.025,4.0,0.504,0.000387,0.0245,3.0,0.0
23338,29.7,326.0,0.0854,327.0,1560.0,0.025,2.5,7.08,0.000385,0.118,3.0,-22.79
16095,55.7,328.0,0.074,330.0,42.0,0.0,4.0,-0.699,6.15e-05,0.0365,50.0,-6.25
3937,27.5,325.0,0.0439,327.0,349.0,-0.025,3.0,6.58,-6.73e-06,0.133,6.0,31.3
15470,27.7,326.0,0.0779,327.0,1730.0,0.0,4.0,2.0,0.000438,0.0389,3.0,-46.0
1333,29.5,324.0,0.116,325.0,740.0,0.0,4.0,0.643,0.00475,0.0253,20.0,6.25
2950,27.5,325.0,0.0837,327.0,1010.0,0.025,3.0,-3.1,0.00106,0.0782,6.0,75.0
9488,27.7,323.0,0.129,324.0,-1170.0,0.0,4.0,-7.84,0.0025,0.117,12.0,-89.0
11456,28.5,326.0,0.107,327.0,1750.0,0.025,4.0,0.698,0.000705,0.0221,3.0,6.25
5388,55.7,327.0,0.0573,328.0,231.0,0.0,4.0,0.848,-2.27e-05,0.0295,50.0,18.8
1931,28.5,323.0,0.101,325.0,1050.0,0.0,4.0,8.45,0.00285,0.131,20.0,132.3
17943,28.7,326.0,0.083,327.0,1960.0,0.0,3.0,-5.08,0.000437,0.113,3.0,-9.17
24551,29.7,326.0,0.0464,327.0,-505.0,-0.025,2.5,4.6,-4.29e-05,0.089,3.0,-25.0
11010,28.5,325.0,0.0535,326.0,-880.0,-0.025,4.0,-4.42,-2.27e-05,0.0843,3.0,-25.0
2494,55.5,328.0,0.0298,329.0,-2130.0,0.0,4.0,1.46,-1.99e-05,0.0201,50.0,0.0
8295,119.0,327.0,0.0216,328.0,-2050.0,0.0,4.0,-0.258,0.0,0.0176,50.0,12.5
861,27.5,325.0,0.0917,326.0,-226.0,0.0,4.0,1.3,0.00116,0.0218,6.0,12.5
10197,28.5,326.0,0.103,327.0,352.0,0.025,4.0,-1.33,0.000639,0.0491,3.0,-18.8
14762,29.7,325.0,0.062,326.0,-654.0,0.0,4.0,0.547,0.000346,0.0263,3.0,12.5
393,28.5,325.0,0.0958,326.0,1570.0,0.025,4.0,3.68,0.000952,0.0853,6.0,12.77
23583,27.7,326.0,0.108,327.0,-472.0,-0.025,2.5,-4.32,0.000624,0.0717,3.0,-68.7
21282,29.5,325.0,0.112,327.0,1200.0,0.0,2.5,-6.69,0.000374,0.106,3.0,7.97
16158,29.7,325.0,0.0453,327.0,211.0,0.0,4.0,-6.62,3.46e-05,0.0909,3.0,-24.628
7856,27.7,323.0,0.0573,325.0,192.0,0.025,4.0,-10.9,8.65e-06,0.165,15.0,175.0
21941,55.5,329.0,0.0625,330.0,394.0,0.0,2.5,0.308,9.69e-06,0.0312,50.0,12.5
15971,27.7,325.0,0.108,327.0,-1280.0,-0.025,4.0,-8.19,0.000521,0.136,3.0,-26.86
14532,28.7,325.0,0.0744,327.0,2110.0,0.0,4.0,7.14,0.000385,0.134,3.0,8.120000000000001
24946,28.7,326.0,0.0605,327.0,-1710.0,0.0,2.5,-4.85,3.59e-05,0.0705,3.0,-18.8
10124,29.5,326.0,0.088,327.0,-1200.0,0.0,4.0,1.93,0.000126,0.0343,3.0,74.58
2994,119.0,328.0,0.0179,329.0,339.0,0.0,3.0,0.544,0.0,0.0161,6.0,-18.8
16975,27.7,325.0,0.0634,327.0,-31.3,-0.025,3.0,8.44,1.91e-05,0.125,3.0,0.0
19398,27.7,326.0,0.0993,327.0,1640.0,-0.025,3.0,7.34,0.00116,0.118,6.0,0.8799999999999999
22622,27.5,326.0,0.0682,327.0,-1040.0,0.0,2.5,2.14,0.000425,0.054,3.0,-62.5
14573,28.7,325.0,0.0635,327.0,-969.0,0.0,4.0,-9.22,1.93e-05,0.124,3.0,12.5
4035,28.5,325.0,0.04,326.0,-1190.0,0.0,3.0,-3.29,-2.3e-05,0.0769,6.0,-25.0
11564,119.0,329.0,0.0236,330.0,-1960.0,-0.025,4.0,-0.815,1.66e-06,0.0175,50.0,-12.5
21751,29.5,326.0,0.0944,327.0,1330.0,0.0,2.5,-2.01,0.000648,0.043,3.0,37.5
24431,27.7,326.0,0.0685,327.0,-856.0,-0.025,2.5,0.699,0.000381,0.0234,3.0,18.8
6613,30.7,327.0,0.0257,328.0,-1220.0,0.025,4.0,-1.22,-2.97e-06,0.0192,50.0,0.0
14486,30.4,325.0,0.0205,326.0,-2060.0,-2.88,4.0,-1.7,-1.74e-06,0.02,3.0,-6.25
23447,28.7,326.0,0.0615,327.0,605.0,0.0,2.5,4.0,0.000258,0.0588,3.0,16.94
4718,29.5,325.0,0.0625,326.0,-136.0,0.0,2.5,3.54,2.89e-05,0.0669,6.0,100.0
22531,29.5,326.0,0.0494,327.0,-428.0,0.0,2.5,2.66,-1.51e-05,0.0523,3.0,-87.5
19351,41.6,326.0,0.017,327.0,-385.0,-49.8,3.0,-0.739,-8.63e-07,0.0198,50.0,0.0
4528,119.0,328.0,0.0187,329.0,339.0,0.0,2.5,0.0599,-2.87e-06,0.014,50.0,0.0
4374,119.0,327.0,0.0237,328.0,339.0,0.0,2.5,0.859,0.0,0.0145,50.0,0.0
18257,28.7,325.0,0.0487,327.0,-2140.0,0.0,3.0,-5.72,2.18e-05,0.153,3.0,-6.25
20457,119.0,329.0,0.0281,330.0,-273.0,0.0,3.0,0.22,-1.91e-06,0.0164,50.0,-6.25
9303,38.6,324.0,0.0219,325.0,-1980.0,-11.0,4.0,-1.06,-2.56e-06,0.0188,12.0,-12.5
9059,55.7,326.0,0.055,327.0,-978.0,0.025,4.0,-0.394,2.51e-05,0.0214,50.0,0.0
14897,53.7,324.0,0.177,325.0,674.0,0.0,4.0,-12.3,0.0168,0.166,50.0,-6.2500954
10147,28.5,326.0,0.0954,327.0,1950.0,0.025,4.0,-7.07,0.000153,0.142,3.0,25.712
20615,29.7,325.0,0.0674,326.0,-896.0,0.0,3.0,-3.79,7.06e-05,0.101,20.0,220.0
12578,28.5,326.0,0.0885,327.0,480.0,0.0,3.0,4.3,0.00042,0.0821,3.0,-12.5
9888,119.0,329.0,0.0212,330.0,-1960.0,0.0,4.0,0.714,-2.51e-06,0.0181,50.0,25.0
22621,27.5,326.0,0.054,327.0,-1050.0,0.0,2.5,3.11,0.000327,0.0555,3.0,-50.0
4527,119.0,328.0,0.0192,329.0,339.0,0.0,2.5,-3.77,7.26e-07,0.0268,50.0,6.25
1625,119.0,332.0,2.79e-19,328.0,-1160.0,0.0,4.0,-1.21,1.53e-07,2.68e-19,50.0,0.0
15440,55.7,329.0,0.0475,330.0,42.0,0.0,4.0,1.32,-3.41e-05,0.0395,50.0,-12.5
13281,29.5,326.0,0.101,327.0,1110.0,0.0,3.0,4.86,0.000672,0.0897,3.0,-62.5
10352,29.5,326.0,0.0452,327.0,-1220.0,0.0,4.0,6.03,-2e-05,0.0868,3.0,6.25
1640,119.0,333.0,2.79e-19,328.0,-1160.0,0.0,4.0,0.985,8.15e-08,2.68e-19,50.0,0.0
17472,55.7,328.0,0.0471,330.0,2150.0,0.025,3.0,2.14,0.0,0.0311,50.0,-25.0
4585,119.0,328.0,0.0185,329.0,-486.0,0.0,2.5,0.694,0.0,0.0184,6.0,0.0
16007,29.7,326.0,0.11,327.0,-1510.0,0.0,4.0,3.02,0.0006,0.068,3.0,-23.0
13867,28.5,325.0,0.106,327.0,454.0,0.0,3.0,4.28,0.000684,0.0819,3.0,-25.0
17155,29.7,326.0,0.0759,327.0,1870.0,0.0,3.0,0.502,0.000422,0.0195,3.0,-12.5
8161,27.7,323.0,0.107,324.0,-80.9,-0.025,4.0,-0.473,0.00332,0.0239,15.0,-12.5
19556,27.7,326.0,0.263,327.0,1840.0,0.0,3.0,-2.73,0.00255,0.0592,6.0,71.82
22103,29.5,326.0,0.106,327.0,842.0,0.0,2.5,-4.4,0.000665,0.0785,3.0,-37.5
17775,29.7,325.0,0.0532,327.0,-1520.0,-0.025,3.0,-7.96,0.0,0.143,3.0,31.3
3507,119.0,328.0,0.0158,329.0,339.0,0.0,3.0,0.373,6.44e-07,0.022,6.0,-31.3
6111,29.7,323.0,0.0897,325.0,-582.0,0.0,4.0,6.81,0.000525,0.108,6.0,-29.08
24664,29.7,326.0,0.105,327.0,-1850.0,0.0,2.5,4.53,0.000674,0.0702,3.0,56.3
16195,28.7,326.0,0.109,327.0,-452.0,0.0,4.0,-6.13,0.000275,0.124,3.0,-11.749
12400,28.5,326.0,0.0919,327.0,-65.7,0.0,3.0,-2.9,0.000557,0.0599,3.0,0.0
12132,28.5,326.0,0.0749,327.0,-1600.0,0.0,3.0,-2.21,0.00043,0.0376,3.0,31.3
5924,27.7,324.0,0.0759,325.0,32.2,0.0,4.0,-4.6,0.000945,0.0504,6.0,-12.5
16111,28.7,326.0,0.11,327.0,1790.0,0.0,4.0,-0.286,0.000857,0.018,3.0,-37.5
4079,29.5,325.0,0.0779,327.0,1440.0,0.0,3.0,-7.68,0.000181,0.142,6.0,23.34
16198,28.7,325.0,0.0956,327.0,-436.0,-0.025,4.0,-7.86,0.000305,0.119,3.0,-17.59
11593,29.5,326.0,0.0762,327.0,-625.0,0.0,4.0,2.07,0.000168,0.056,3.0,42.8
6830,28.7,324.0,0.116,325.0,-434.0,-0.025,4.0,5.95,-0.00226,0.0826,20.0,97.3
8084,119.0,326.0,0.0242,327.0,-2050.0,0.0,4.0,-1.37,2.23e-08,0.0156,50.0,-12.5
23973,28.7,326.0,0.0772,327.0,1330.0,0.0,2.5,0.843,0.000498,0.0226,3.0,0.0
18106,28.7,326.0,0.0765,327.0,1530.0,-0.025,3.0,-4.89,0.000219,0.0593,3.0,-51.03
9305,36.2,323.0,0.0226,325.0,-1970.0,-11.9,4.0,-0.419,-1.1e-06,0.0243,12.0,-12.5
8169,27.7,323.0,0.115,324.0,15.1,-0.025,4.0,1.66,0.00371,0.0522,15.0,-6.25
6055,28.7,323.0,0.102,325.0,1390.0,0.025,4.0,5.95,0.00134,0.102,6.0,-18.8
16044,29.7,325.0,0.0611,327.0,-1420.0,0.0,4.0,8.88,2.84e-05,0.148,3.0,6.25
15212,28.7,325.0,0.0888,327.0,-2130.0,0.05,4.0,5.09,0.000198,0.0883,3.0,-5.609
7337,29.7,323.0,0.124,324.0,451.0,-0.025,4.0,4.56,0.00516,0.0786,20.0,18.8
9866,119.0,329.0,0.0212,330.0,-1960.0,0.0,4.0,0.714,-2.51e-06,0.0181,50.0,25.0
6076,28.7,324.0,0.0825,325.0,1180.0,0.0,4.0,5.57,0.000258,0.101,6.0,-9.98
2192,119.0,327.0,2.78e-19,325.0,905.0,0.0,4.0,1.21,9.28e-07,2.69e-19,50.0,0.0
17881,28.7,325.0,0.0543,327.0,-2020.0,0.0,3.0,-8.06,6.49e-05,0.147,3.0,-36.695
8561,28.7,323.0,0.0893,324.0,1890.0,0.0,4.0,2.01,0.00219,0.0533,12.0,-56.3
16959,27.7,326.0,0.0569,327.0,-138.0,0.025,3.0,7.9,-8.92e-06,0.136,3.0,-12.5
4543,119.0,328.0,0.017,329.0,-486.0,0.0,2.5,-0.421,8.37e-07,0.0198,6.0,18.8
24283,55.7,329.0,0.0688,330.0,-1740.0,0.0,2.5,1.91,6.44e-05,0.0263,50.0,-18.8
624,28.5,324.0,0.0768,326.0,-1490.0,0.025,4.0,-3.77,0.000856,0.0777,6.0,25.0
3919,28.5,325.0,0.118,326.0,-2080.0,0.025,3.0,-0.101,0.00147,0.016,6.0,6.25
6200,29.7,324.0,0.0622,325.0,-368.0,0.0,4.0,5.53,3.9e-05,0.0873,6.0,56.3
15032,28.7,326.0,0.0563,327.0,-1990.0,0.05,4.0,3.24,2.57e-05,0.0549,3.0,18.8
16250,28.7,325.0,0.0678,327.0,-665.0,-0.025,4.0,4.44,0.000423,0.0642,3.0,62.5
3472,28.5,325.0,0.0684,326.0,-739.0,0.0,3.0,-7.42,1.03e-05,0.141,6.0,37.5
10585,29.5,325.0,0.0781,327.0,-476.0,0.0,4.0,1.56,0.00048,0.0213,3.0,18.8
17933,119.0,329.0,0.0277,330.0,42.0,-0.025,3.0,-0.262,-6.79e-07,0.0181,50.0,6.25
6489,28.7,324.0,0.0714,325.0,960.0,0.0,4.0,6.56,0.000713,0.112,6.0,18.65
2514,119.0,332.0,2.79e-19,328.0,-1160.0,0.0,4.0,-0.234,5.73e-07,2.68e-19,50.0,0.0
2845,43.5,325.0,0.0244,326.0,2100.0,-50.1,3.0,-0.419,0.0,0.0175,50.0,12.5
21896,28.5,325.0,0.0481,327.0,980.0,6.43,2.5,-0.386,0.0,0.0394,50.0,-31.3
18081,28.7,326.0,0.08,327.0,481.0,-0.025,3.0,5.84,0.000203,0.092,3.0,45.449999999999996
9500,55.7,326.0,0.0513,327.0,-978.0,0.025,4.0,1.08,3.71e-05,0.0223,50.0,0.0
2145,119.0,332.0,2.79e-19,328.0,-1160.0,0.0,4.0,0.516,0.0,2.68e-19,50.0,0.0
15326,29.7,325.0,0.0576,327.0,-846.0,0.0,4.0,7.87,2.65e-05,0.125,3.0,-18.8
20475,29.7,324.0,0.0349,326.0,-377.0,0.0,3.0,9.78,-1.45e-05,0.184,20.0,12.5
16829,27.7,326.0,0.0821,327.0,684.0,-0.025,3.0,2.98,0.000472,0.0644,3.0,-37.5
10318,27.5,326.0,0.114,327.0,-75.4,0.0,4.0,-1.77,0.000703,0.045,3.0,37.5
4005,119.0,328.0,0.0263,329.0,339.0,0.025,3.0,0.381,-2.59e-06,0.0143,6.0,-6.25
3155,28.5,325.0,0.0991,326.0,-1260.0,0.0,3.0,0.415,0.00124,0.0198,6.0,0.0
7595,29.7,323.0,0.0589,325.0,521.0,0.0,4.0,1.52,3.15e-05,0.0318,20.0,800.0
3461,55.5,328.0,0.06,329.0,1550.0,0.025,3.0,1.15,-9.26e-06,0.0268,50.0,0.0
3520,29.5,325.0,0.0822,326.0,567.0,0.0,3.0,-3.84,0.00104,0.0578,6.0,-50.0
18668,27.7,326.0,0.0504,327.0,-655.0,-0.025,3.0,2.54,-2.21e-05,0.0663,3.0,18.8
9261,55.7,326.0,0.0381,327.0,-978.0,0.0,4.0,-0.14,-5.46e-06,0.0233,50.0,0.0
1476,119.0,332.0,2.79e-19,328.0,-1160.0,0.025,4.0,-0.0839,-4.46e-07,2.68e-19,50.0,0.0
18232,29.7,325.0,0.0494,327.0,1250.0,-0.025,3.0,8.49,-3.75e-05,0.16,3.0,-37.5
9477,29.7,323.0,0.111,324.0,471.0,0.0,4.0,-5.57,0.00254,0.105,12.0,27.65
1440,29.5,325.0,0.139,326.0,516.0,0.0,4.0,2.8,0.00591,0.0383,20.0,6.25
2241,119.0,326.0,2.78e-19,325.0,905.0,0.0,4.0,-0.39,0.0,2.69e-19,50.0,0.0
17663,29.7,326.0,0.0971,327.0,-1050.0,0.0,3.0,-3.09,0.000637,0.0457,3.0,-50.0
1508,119.0,332.0,2.79e-19,328.0,-1160.0,-0.025,4.0,0.685,4.38e-07,2.68e-19,50.0,0.0
23332,29.7,326.0,0.0658,327.0,769.0,-0.025,2.5,-4.68,0.000203,0.0808,3.0,13.68
3511,119.0,328.0,0.0265,329.0,339.0,-0.025,3.0,0.061,0.0,0.0137,6.0,-18.8
3621,27.5,325.0,0.0475,326.0,1450.0,0.0,3.0,4.42,-3.6e-05,0.113,6.0,-31.3
10562,27.5,325.0,0.105,327.0,-780.0,0.025,4.0,-4.98,0.000673,0.0894,3.0,-6.25
307,29.5,325.0,0.108,326.0,1110.0,0.0,4.0,-1.8,0.000623,0.0492,6.0,-31.62
7189,27.7,323.0,0.0407,324.0,1810.0,0.025,4.0,5.89,5.77e-06,0.0968,20.0,50.0
22482,28.5,325.0,0.0845,327.0,724.0,0.025,2.5,-2.53,0.000453,0.0397,3.0,37.5
575,28.5,324.0,0.109,325.0,-1750.0,0.0,4.0,3.65,0.0013,0.0633,6.0,56.3
778,27.5,324.0,0.0761,326.0,-669.0,0.025,4.0,5.72,0.000882,0.0991,6.0,21.28
10363,27.5,326.0,0.0905,327.0,-262.0,0.0,4.0,-2.14,0.000568,0.0459,3.0,43.8
13971,55.5,328.0,0.06,329.0,-2060.0,0.025,3.0,1.76,6.6e-05,0.0345,50.0,-6.25
8898,28.7,323.0,0.0857,324.0,1970.0,-0.025,4.0,-8.61,0.000967,0.158,12.0,92.5
18285,29.7,325.0,0.089,327.0,1740.0,-0.025,3.0,-3.51,0.000471,0.0528,3.0,-52.78
21403,27.5,326.0,0.0804,327.0,1270.0,0.0,2.5,1.02,0.000479,0.0199,3.0,0.0
6699,108.0,326.0,0.11,328.0,-1220.0,-33.7,4.0,-8.62,0.00404,0.181,50.0,-75.000191
22569,27.5,326.0,0.0475,327.0,-412.0,0.025,2.5,-4.8,-2.75e-05,0.0934,3.0,31.3
19828,27.7,325.0,0.106,327.0,-1890.0,0.0,3.0,0.0756,0.00137,0.0196,6.0,0.0
12287,28.5,326.0,0.0723,327.0,1020.0,-0.025,3.0,1.3,0.000422,0.0216,3.0,12.5
8658,29.7,323.0,0.0887,324.0,514.0,0.0,4.0,4.13,0.00211,0.0857,12.0,-83.1
5685,29.7,323.0,0.0793,325.0,240.0,0.025,4.0,-4.44,0.001,0.0766,6.0,50.0
2549,119.0,326.0,2.78e-19,325.0,905.0,0.0,4.0,2.01,3.96e-06,2.69e-19,50.0,0.0
16352,29.7,326.0,0.0949,327.0,912.0,0.0,4.0,-2.21,0.00059,0.0424,3.0,56.3
22512,55.7,329.0,0.0177,330.0,-1720.0,0.0,2.5,1.53,-1.66e-07,0.0217,50.0,-12.5
38,29.5,325.0,0.0915,326.0,-329.0,0.0,4.0,1.98,0.00111,0.0201,6.0,12.5
6305,29.7,324.0,0.0637,325.0,-294.0,0.025,4.0,4.46,0.000477,0.0688,6.0,73.67
18388,119.0,328.0,0.0184,330.0,42.0,-0.025,3.0,0.215,6.91e-08,0.019,50.0,25.0
21988,27.5,326.0,0.0871,327.0,-1520.0,0.025,2.5,0.327,0.000556,0.0234,3.0,-12.5
2697,31.1,324.0,0.0459,325.0,777.0,50.3,4.0,0.379,0.0,0.0171,20.0,-6.25
7876,29.7,323.0,0.123,323.0,-1540.0,0.025,4.0,-4.4,0.00399,0.083,15.0,-18.8
12585,28.5,325.0,0.0869,326.0,518.0,0.0,3.0,4.29,0.000447,0.0811,3.0,-12.5
9877,119.0,329.0,0.0212,330.0,-1960.0,0.0,4.0,0.714,-2.51e-06,0.0181,50.0,25.0
5552,27.7,323.0,0.0622,325.0,-144.0,0.025,4.0,-5.61,3.77e-05,0.109,6.0,31.3
8247,29.7,322.0,0.0394,324.0,-1680.0,0.0,4.0,-9.2,-1.6e-05,0.192,15.0,-256.0
23200,27.7,326.0,0.0847,327.0,-749.0,0.025,2.5,2.72,0.000482,0.0634,3.0,-42.099999999999994
20410,119.0,326.0,0.191,327.0,-273.0,0.0,3.0,9.24,0.0202,0.184,50.0,-31.3
5383,28.7,324.0,0.0636,325.0,1500.0,0.025,4.0,5.37,3.92e-05,0.105,6.0,-56.3
195,29.5,324.0,0.082,326.0,510.0,0.0,4.0,-8.1,0.000272,0.143,6.0,-10.0
827,27.5,325.0,0.0968,326.0,-408.0,0.0,4.0,1.76,0.00123,0.0809,6.0,-75.0
14906,29.7,325.0,0.101,326.0,286.0,0.0,4.0,-5.85,0.000599,0.103,3.0,-22.86
22089,27.5,326.0,0.0856,327.0,-1090.0,0.0,2.5,3.29,0.000568,0.0543,3.0,-56.3
4354,119.0,328.0,0.0242,329.0,339.0,0.0,2.5,0.22,-2.07e-06,0.0171,50.0,-12.5
9518,119.0,327.0,0.0231,328.0,383.0,0.0,4.0,1.81,-1.35e-06,0.017,50.0,6.25
268,29.5,325.0,0.0875,326.0,900.0,0.0,4.0,-5.39,0.00116,0.0888,6.0,-50.0
14491,29.7,325.0,0.0539,327.0,-2040.0,0.0,4.0,0.0601,0.000332,0.0225,3.0,0.0
3949,55.5,328.0,0.068,329.0,1550.0,0.0,3.0,4.01,1.06e-05,0.0454,50.0,0.0
9061,55.7,326.0,0.0493,327.0,-978.0,0.0,4.0,1.46,2.23e-05,0.0212,50.0,0.0
17279,27.7,326.0,0.103,327.0,571.0,0.0,3.0,4.65,0.000281,0.0763,3.0,17.808
18231,29.7,325.0,0.0766,327.0,1250.0,0.0,3.0,5.32,2.41e-05,0.0974,3.0,12.5
8044,119.0,327.0,0.0204,328.0,-2050.0,-0.025,4.0,2.61,2.91e-07,0.0165,50.0,0.0
23993,28.7,326.0,0.0646,327.0,-1620.0,0.025,2.5,-6.94,5.83e-05,0.112,3.0,31.3
9568,27.7,323.0,0.102,325.0,-1340.0,0.0,4.0,-7.49,0.000643,0.12,12.0,15.57
327,29.5,325.0,0.0953,326.0,1210.0,0.0,4.0,-1.7,0.00121,0.0392,6.0,-6.25
16378,28.7,326.0,0.0453,327.0,-46.2,0.0,4.0,-5.97,-2.58e-05,0.118,3.0,12.5
23481,27.7,325.0,0.0942,327.0,2050.0,-0.025,2.5,-8.17,0.00036,0.146,3.0,2.42
15553,28.7,326.0,0.112,327.0,1610.0,0.0,4.0,0.858,0.000739,0.0185,3.0,18.8
15584,27.7,326.0,0.0687,327.0,-895.0,0.0,4.0,-4.54,0.000392,0.0761,3.0,-18.8
17464,55.7,329.0,0.0522,330.0,2150.0,0.025,3.0,2.0,7.64e-06,0.0316,50.0,0.0
4019,29.5,324.0,0.0831,326.0,-1710.0,0.0,3.0,4.11,0.000842,0.0634,6.0,17.52
5811,27.7,323.0,0.072,325.0,-464.0,0.025,4.0,-6.07,0.000418,0.11,6.0,26.91
4380,119.0,327.0,0.0281,328.0,339.0,0.0,2.5,1.66,4.23e-06,0.0166,50.0,0.0
17253,28.7,325.0,0.062,327.0,90.8,0.0,3.0,7.19,9.42e-06,0.119,3.0,18.8
18311,28.7,326.0,0.106,327.0,224.0,0.0,3.0,4.95,0.000674,0.1,3.0,-27.259999999999998
10195,28.5,326.0,0.102,327.0,341.0,-0.025,4.0,-2.65,0.000685,0.0481,3.0,-18.8
16189,27.7,325.0,0.0596,327.0,-532.0,0.0,4.0,-6.38,1.79e-05,0.11,3.0,18.8
21184,27.5,326.0,0.0592,327.0,-1280.0,0.0,2.5,-5.26,0.0,0.1,3.0,0.0
981,27.5,324.0,0.0424,326.0,414.0,-0.025,4.0,-3.72,-3.04e-05,0.0701,6.0,-56.3
22075,28.5,326.0,0.084,327.0,57.6,0.0,2.5,-5.14,0.000451,0.0849,3.0,-62.5
1535,119.0,326.0,2.78e-19,325.0,905.0,0.0,4.0,1.37,0.0,2.69e-19,50.0,0.0
20483,29.7,324.0,0.0329,327.0,-713.0,0.0,3.0,6.48,8.58e-06,0.147,20.0,-18.8
7365,119.0,326.0,0.0242,327.0,306.0,-0.025,4.0,0.381,0.0,0.014,20.0,12.5
13263,33.7,326.0,0.0303,327.0,-622.0,-3.0,3.0,0.859,0.0,0.0146,3.0,0.0
785,27.5,324.0,0.087,326.0,-632.0,0.0,4.0,7.29,0.000279,0.129,6.0,-28.94
16275,27.7,325.0,0.0865,327.0,-2070.0,-0.025,4.0,3.15,1.35e-05,0.0533,3.0,11.88
12226,55.5,328.0,0.0342,330.0,-2060.0,-0.05,3.0,1.86,-2.97e-05,0.0304,50.0,12.5
841,27.5,325.0,0.0434,326.0,-333.0,0.0,4.0,4.33,0.0,0.0831,6.0,31.3
24220,29.7,326.0,0.0962,327.0,-1410.0,-0.05,2.5,-3.41,0.000611,0.0741,3.0,-18.8
375,31.8,325.0,0.024,326.0,1470.0,-5.65,4.0,1.34,-4.35e-06,0.0232,6.0,0.0
13352,27.5,325.0,0.0991,326.0,2050.0,-0.025,3.0,2.31,0.000523,0.0465,3.0,3.19
11479,28.5,325.0,0.105,326.0,-976.0,-0.025,4.0,0.888,0.000642,0.0205,3.0,6.25
17076,55.7,329.0,0.0531,330.0,2150.0,-0.025,3.0,1.46,-3e-05,0.0303,50.0,12.5
19187,27.7,325.0,0.0847,327.0,1760.0,0.025,3.0,-2.61,0.000938,0.0526,6.0,-23.08
5819,29.7,324.0,0.0951,324.0,26.6,0.025,4.0,4.22,0.00116,0.0703,6.0,25.0
15429,27.7,325.0,0.0984,327.0,1830.0,0.0,4.0,4.29,0.000606,0.0879,3.0,-50.0
